"06","54----","O",,577,36363,30
"06","55----","C",,210691,27941909,3188
"06","55----","Z",,29011,2041818,981
"06","55----","S",,3539,352354,52
"06","55----","P",,16685,1322457,464
"06","55----","N",,27434,2030059,411
"06","55----","O",,1460,143661,36
"06","56----","C",,594144,29312205,12912
"06","56----","Z",,429015,14436219,15986
"06","56----","S",,48305,1079956,9658
"06","56----","P",,175925,5439063,3296
"06","56----","N",,14084,621632,570
"06","56----","O",,418,18313,32
"06","61----","C",,46319,1814746,2403
"06","61----","Z",,47027,1336942,3843
"06","61----","S",,12122,232681,1712
"06","61----","P",,14737,384436,1009
"06","61----","N",,270517,10728084,4164
"06","61----","O",,101,2933,8
"06","62----","C",,373647,23462266,21367
"06","62----","Z",,354901,14645273,41425
"06","62----","S",,88674,2286352,22031
"06","62----","P",,170635,8060475,5304
"06","62----","N",,648940,34932391,14372
"06","62----","G",,135654,10155913,81
"06","62----","O",,14205,1222974,60
"06","71----","C",,110746,4335967,5675
"06","71----","Z",,53399,4363285,9983
"06","71----","S",,8935,539705,1565
"06","71----","P",,54913,2544492,2058
"06","71----","N",,59574,1786302,2291
"06","71----","G",,15967,571050,41
"06","71----","O",,101,2005,5
"06","72----","C",,492383,10469331,19274
"06","72----","Z",,491381,8499832,26168
"06","72----","S",,123385,1729966,18486
"06","72----","P",,324983,6426723,15693
"06","72----","N",,8764,210668,346
"06","72----","G",,22377,844721,19
"06","72----","O",,1366,37238,68
"06","81----","C",,109738,4159059,11904
"06","81----","Z",,123277,3626896,16511
"06","81----","S",,49148,902298,16545
"06","81----","P",,34384,848429,4750
"06","81----","N",,237801,7351433,21245
"06","81----","O",,529,18619,73
"06","99----","C",,140,5554,132
"06","99----","Z",,134,2989,66
"06","99----","P",,60,1998,82
"06","99----","O",,14,486,18
"08","11----","C",,589,21687,34
"08","11----","Z",,398,12715,162
"08","11----","P",,455,17688,59
"08","21----","C",,19211,2291100,449
"08","21----","Z",,4322,313107,586
"08","21----","P",,4498,364310,237
"08","22----","Z",,137,7145,46
"08","22----","N",,1944,139453,113
"08","23----","C",,35605,2139691,2124
"08","23----","Z",,77145,3982852,11527
"08","23----","S",,2318,69301,1102
"08","23----","P",,7712,377438,1115
"08","23----","N",,31,1568,14
"08","31----","C",,68918,4285435,1363
"08","31----","Z",,32383,1458912,2547
"08","31----","S",,1801,70649,284
"08","31----","P",,15085,891963,660
"08","31----","O",,442,22711,9
"08","42----","C",,55386,4149810,2743
"08","42----","Z",,27067,1490971,3560
"08","42----","P",,11187,842015,699
"08","42----","N",,102,3335,11
"08","42----","O",,964,52566,54
"08","44----","C",,170695,4465339,7245
"08","44----","Z",,59764,1897043,7860
"08","44----","S",,4259,75419,1200
"08","44----","P",,15348,430128,2060
"08","44----","O",,1300,36743,54
"08","48----","C",,44504,2290914,973
"08","48----","Z",,13109,537952,1838
"08","48----","S",,1018,32825,237
"08","48----","P",,3626,180775,383
"08","51----","C",,67151,5541484,1600
"08","51----","Z",,6288,367768,914
"08","51----","S",,488,25291,55
"08","51----","P",,5941,367524,363
"08","51----","N",,1297,51770,95
"08","52----","C",,71029,5606615,4067
"08","52----","Z",,14763,935669,3780
"08","52----","S",,1705,74983,713
"08","52----","P",,6714,590792,987
"08","52----","N",,5879,345316,347
"08","53----","C",,13879,630242,1766
"08","53----","Z",,14524,660408,5455
"08","53----","P",,10324,405338,1774
"08","53----","N",,1129,30172,104
"08","54----","C",,81977,7609885,4386
"08","54----","Z",,60350,3758476,16391
"08","54----","S",,4884,394955,1427
"08","54----","P",,29867,2021642,1897
"08","54----","N",,5462,448060,209
"08","54----","O",,54,4020,6
"08","55----","C",,32697,3919346,651
"08","55----","Z",,3566,290627,176
"08","55----","S",,861,91041,13
"08","55----","P",,6590,645613,126
"08","55----","O",,217,21690,5
"08","56----","C",,116103,5402196,1980
"08","56----","Z",,79828,3231250,4778
"08","56----","S",,4778,144643,767
"08","56----","P",,23594,1048296,877
"08","56----","N",,2059,77450,124
"08","61----","C",,9199,377419,313
"08","61----","Z",,5647,142901,1090
"08","61----","S",,745,10033,135
"08","61----","P",,3136,93071,242
"08","61----","N",,27953,822222,652
"08","62----","C",,43732,2703397,2607
"08","62----","Z",,60707,2336607,7601
"08","62----","S",,5788,154160,1130
"08","62----","P",,32065,1164610,1365
"08","62----","N",,98741,4380228,2325
"08","62----","G",,21874,1309350,29
"08","71----","C",,15763,466154,320
"08","71----","Z",,6574,147198,1101
"08","71----","S",,3077,50591,183
"08","71----","P",,13828,513405,421
"08","71----","N",,10156,269859,494
"08","72----","C",,86671,1789018,3027
"08","72----","Z",,85680,1450346,5537
"08","72----","S",,9382,128871,1064
"08","72----","P",,65358,1155163,3212
"08","72----","N",,1169,26953,86
"08","72----","O",,915,18972,39
"08","81----","C",,15245,533339,1882
"08","81----","Z",,25910,740532,4968
"08","81----","S",,2544,53861,806
"08","81----","P",,7125,182837,926
"08","81----","N",,48108,1520463,4647
"09","11----","C",,45,1188,10
"09","11----","S",,108,1865,21
"09","11----","P",,58,1481,26
"09","11----","N",,28,414,4
"09","23----","C",,19036,1283611,2288
"09","23----","Z",,21080,1392040,2416
"09","23----","S",,4003,172825,1753
"09","23----","P",,6521,359645,1431
"09","31----","C",,104148,8312508,1793
"09","31----","Z",,36786,2080613,1458
"09","31----","S",,2326,101012,390
"09","31----","P",,9915,487550,611
"09","31----","O",,125,4825,5
"09","42----","C",,42065,3253436,2084
"09","42----","Z",,21406,1402461,1466
"09","42----","S",,1019,47389,229
"09","42----","P",,6856,539735,563
"09","44----","C",,113692,2929676,5394
"09","44----","Z",,43801,1604310,3031
"09","44----","S",,6776,153023,1656
"09","44----","P",,18326,516026,2403
"09","44----","N",,960,16344,77
"09","44----","O",,250,6881,12
"09","48----","C",,26654,1153481,697
"09","48----","Z",,8331,348352,449
"09","48----","S",,1181,37835,181
"09","48----","P",,4092,176933,266
"09","48----","N",,233,12744,17
"09","51----","C",,28525,2364974,921
"09","51----","Z",,2578,194709,266
"09","51----","S",,911,49562,58
"09","51----","P",,5096,308851,276
"09","51----","N",,1873,65885,132
"09","52----","C",,93730,11522966,3273
"09","52----","Z",,6169,822908,922
"09","52----","S",,2138,145409,694
"09","52----","P",,11021,2848040,968
"09","52----","N",,3477,293383,241
"09","53----","C",,7745,448390,918
"09","53----","Z",,4482,223498,652
"09","53----","S",,1039,42711,351
"09","53----","P",,4749,215627,1117
"09","53----","N",,643,23658,106
"09","54----","C",,53183,6019252,2595
"09","54----","Z",,17685,1400554,2639
"09","54----","S",,14934,340260,2123
"09","54----","P",,18392,1417108,1831
"09","54----","N",,1032,68695,78
"09","55----","C",,24653,3663550,478
"09","55----","Z",,2239,227785,97
"09","55----","P",,3381,434643,61
"09","55----","N",,4136,240064,59
"09","56----","C",,42557,1908220,1642
"09","56----","Z",,20904,820261,1265
"09","56----","S",,4299,142629,1291
"09","56----","P",,18213,664427,1035
"09","56----","N",,668,34982,62
"09","61----","C",,4910,178909,243
"09","61----","Z",,1957,66983,258
"09","61----","S",,1033,17763,207
"09","61----","P",,2177,48015,222
"09","61----","N",,56566,2852801,451
"09","62----","C",,44347,2575939,2428
"09","62----","Z",,35414,1313776,1688
"09","62----","S",,12728,374332,2259
"09","62----","P",,34568,1163058,1373
"09","62----","N",,137822,6621631,2696
"09","62----","O",,1220,85543,8
"09","71----","C",,4208,106310,289
"09","71----","Z",,3329,104134,356
"09","71----","S",,799,16595,146
"09","71----","P",,4908,85312,319
"09","71----","N",,12065,326088,485
"09","72----","C",,41032,816883,2270
"09","72----","Z",,28504,530877,1744
"09","72----","S",,10093,154504,1476
"09","72----","P",,41573,747933,2908
"09","72----","N",,901,27635,24
"09","81----","C",,12446,419370,2209
"09","81----","Z",,10104,339348,1320
"09","81----","S",,4731,107993,1448
"09","81----","P",,6663,171170,1139
"09","81----","N",,25074,806269,3171
"09","81----","O",,108,2566,19
"09","99----","N",,1,66,4
"10","11----","Z",,50,1423,21
"10","11----","P",,39,1469,8
"10","21----","C",,195,17964,11
"10","23----","C",,4952,285885,469
"10","23----","Z",,10795,537993,1321
"10","23----","S",,678,23258,196
"10","23----","P",,1369,72054,189
"10","31----","C",,21509,1226622,272
"10","31----","Z",,3202,146209,212
"10","31----","S",,75,1794,23
"10","31----","P",,1441,86827,59
"10","42----","C",,5691,412206,536
"10","42----","Z",,3498,175720,404
"10","42----","S",,229,11519,30
"10","44----","C",,36719,844377,1672
"10","44----","Z",,11907,383047,1350
"10","44----","S",,762,12476,222
"10","44----","P",,3106,79294,343
"10","48----","C",,8285,368877,222
"10","48----","Z",,2709,86943,295
"10","48----","S",,217,3976,57
"10","48----","P",,576,27012,61
"10","51----","C",,5192,269110,292
"10","51----","Z",,485,23717,82
"10","51----","S",,37,1380,6
"10","51----","P",,477,33447,48
"10","51----","N",,179,6495,17
"10","52----","C",,35711,3174519,1289
"10","52----","Z",,1690,114897,357
"10","52----","S",,391,14087,118
"10","52----","P",,939,69956,217
"10","52----","N",,411,20118,39
"10","53----","C",,1585,73868,322
"10","53----","Z",,1654,75613,393
"10","53----","P",,1837,73929,284
"10","53----","N",,63,2119,10
"10","54----","C",,17961,1581007,867
"10","54----","Z",,6303,392916,1237
"10","54----","S",,516,20247,174
"10","54----","P",,6140,774295,348
"10","54----","N",,516,27542,22
"10","55----","C",,12619,1195480,758
"10","55----","Z",,653,35445,80
"10","55----","N",,284,12908,14
"10","56----","C",,15754,386920,424
"10","56----","Z",,10952,289685,650
"10","56----","S",,666,20416,150
"10","56----","P",,2387,80395,140
"10","56----","N",,764,19533,37
"10","61----","C",,837,39363,48
"10","61----","Z",,745,17673,97
"10","61----","S",,105,576,15
"10","61----","P",,220,3973,24
"10","61----","N",,4970,194268,112
"10","62----","C",,11101,645390,618
"10","62----","Z",,8988,400123,841
"10","62----","S",,1487,30841,233
"10","62----","P",,6152,213162,259
"10","62----","N",,32495,1765889,593
"10","71----","C",,661,23629,69
"10","71----","Z",,740,18615,117
"10","71----","S",,97,2667,34
"10","71----","P",,3792,162487,80
"10","71----","N",,2863,59673,105
"10","72----","C",,12904,250791,524
"10","72----","Z",,13915,234435,870
"10","72----","S",,1563,24295,177
"10","72----","P",,8277,134037,460
"10","81----","C",,2184,63012,345
"10","81----","Z",,4279,122146,640
"10","81----","S",,509,9540,173
"10","81----","P",,781,21076,123
"10","81----","N",,6595,173988,857
"10","99----","C",,2,69,4
"11","23----","C",,2113,131044,132
"11","23----","Z",,4052,259325,176
"11","23----","S",,642,32346,49
"11","23----","P",,933,62582,83
"11","31----","C",,581,31103,44
"11","31----","Z",,357,15465,37
"11","31----","P",,108,3579,20
"11","42----","C",,2765,213110,312
"11","42----","Z",,1102,86836,99
"11","42----","P",,465,28722,31
"11","44----","C",,14559,436163,785
"11","44----","Z",,3748,106351,619
"11","44----","S",,714,13787,115
"11","44----","P",,1004,21918,171
"11","44----","N",,237,6917,28
"11","48----","C",,2321,113921,95
"11","48----","Z",,376,22512,38
"11","48----","P",,68,2898,13
"11","51----","C",,13751,1678141,459
"11","51----","Z",,1482,122599,104
"11","51----","P",,1194,124892,58
"11","51----","N",,4124,347956,64
"11","52----","C",,13244,2169290,661
"11","52----","Z",,368,59183,81
"11","52----","S",,248,26106,49
"11","52----","P",,738,127946,94
"11","52----","N",,1916,171570,101
"11","52----","O",,63,14683,7
"11","53----","C",,2857,286856,342
"11","53----","Z",,2792,173827,265
"11","53----","P",,2834,189979,363
"11","53----","N",,243,14893,23
"11","53----","O",,68,2184,10
"11","54----","C",,37303,4560429,2039
"11","54----","Z",,13853,1411121,1441
"11","54----","S",,1349,103268,408
"11","54----","P",,35317,4613612,1042
"11","54----","N",,10028,826868,347
"11","55----","C",,3981,620019,146
"11","55----","Z",,579,30972,18
"11","56----","C",,15979,770229,521
"11","56----","Z",,10386,345111,311
"11","56----","S",,634,21599,55
"11","56----","P",,3943,141592,134
"11","56----","N",,1598,99055,73
"11","61----","C",,1532,70578,90
"11","61----","S",,248,9335,20
"11","61----","P",,181,4391,20
"11","61----","N",,50467,2335022,354
"11","62----","C",,11539,574118,529
"11","62----","Z",,4026,208371,424
"11","62----","P",,5260,221465,120
"11","62----","N",,38473,2315971,710
"11","71----","C",,1375,40942,76
"11","71----","Z",,664,20470,70
"11","71----","N",,2371,82042,103
"11","72----","C",,29133,860839,954
"11","72----","Z",,11677,267451,685
"11","72----","S",,1777,43943,163
"11","72----","P",,19950,498691,621
"11","72----","N",,403,7067,7
"11","72----","O",,479,11658,5
"11","81----","C",,5088,158787,684
"11","81----","Z",,3099,98378,353
"11","81----","S",,549,24781,95
"11","81----","P",,758,24755,87
"11","81----","N",,64781,5160535,2887
"11","81----","O",,398,13330,46
"11","99----","S",,31,1017,46
"12","11----","C",,2046,78645,143
"12","11----","Z",,3754,118736,640
"12","11----","S",,470,12142,87
"12","11----","P",,2511,56188,105
"12","21----","C",,1703,118618,95
"12","21----","Z",,624,27296,101
"12","21----","S",,21,782,13
"12","22----","C",,22077,2037276,437
"12","22----","Z",,1196,55301,140
"12","22----","S",,79,9106,6
"12","22----","N",,3398,216491,117
"12","23----","C",,73654,3703399,6129
"12","23----","Z",,213390,8317134,36017
"12","23----","S",,3535,104003,1005
"12","23----","P",,17598,873508,1808
"12","23----","N",,124,4590,21
