"01","327993","C",,251,9445,7
"01","327999","C",,56,2107,4
"01","331110","C",,6018,503753,9
"01","331210","C",,2095,135186,3
"01","331318","C",,496,23890,4
"01","331410","C",,275,17398,3
"01","331492","C",,348,21653,4
"01","331511","C",,2051,90899,12
"01","331511","Z",,235,6686,4
"01","331523","Z",,110,3576,3
"01","332114","C",,58,2556,3
"01","332114","Z",,436,16520,8
"01","332119","Z",,819,32475,13
"01","332216","C",,105,4275,3
"01","332311","Z",,435,19000,17
"01","332312","C",,1485,68926,44
"01","332312","Z",,1502,63510,54
"01","332312","S",,24,568,6
"01","332312","P",,116,5136,9
"01","332313","C",,246,12287,15
"01","332313","Z",,560,25821,20
"01","332313","P",,244,11100,7
"01","332321","C",,637,20579,11
"01","332322","C",,1164,40428,22
"01","332322","Z",,838,34236,36
"01","332323","C",,789,34505,20
"01","332323","Z",,282,11941,19
"01","332420","C",,463,25825,9
"01","332420","Z",,223,10252,6
"01","332510","C",,1003,29597,5
"01","332618","C",,173,6444,4
"01","332618","Z",,256,6677,4
"01","332710","C",,1494,77936,85
"01","332710","Z",,2514,102415,145
"01","332710","P",,210,8919,29
"01","332721","C",,119,4507,11
"01","332721","Z",,417,19264,17
"01","332812","Z",,352,15240,10
"01","332813","C",,193,9980,13
"01","332911","C",,807,44525,10
"01","332919","C",,325,17970,3
"01","332996","C",,349,18046,6
"01","332996","Z",,340,19016,11
"01","332999","Z",,397,17347,23
"01","333111","Z",,158,5658,5
"01","333243","C",,202,9896,8
"01","333249","C",,144,9099,6
"01","333318","C",,324,19889,5
"01","333318","Z",,125,6469,8
"01","333511","Z",,150,7015,9
"01","333514","C",,110,6976,10
"01","333514","Z",,480,19123,13
"01","333922","Z",,765,35717,15
"01","333923","C",,258,15928,4
"01","333992","Z",,30,1039,3
"01","333995","C",,525,22052,9
"01","333999","C",,206,9701,9
"01","333999","Z",,52,2166,4
"01","334220","C",,737,40871,3
"01","334220","Z",,83,3845,6
"01","334511","C",,1023,83649,5
"01","334516","C",,62,3413,4
"01","335313","Z",,175,6281,5
"01","335314","Z",,122,8300,6
"01","335999","C",,68,3841,3
"01","336211","C",,1390,81706,7
"01","336211","Z",,130,5086,6
"01","336212","C",,517,21535,10
"01","336214","Z",,87,2794,5
"01","336320","Z",,181,3840,7
"01","336320","P",,268,15113,4
"01","336360","C",,3245,113955,17
"01","336370","C",,4674,196778,15
"01","336390","C",,6344,293097,33
"01","336390","Z",,84,2434,10
"01","336411","C",,1692,92107,7
"01","336413","C",,1279,67861,6
"01","336510","C",,325,15133,6
"01","336611","C",,5137,275707,14
"01","336611","Z",,670,21798,14
"01","337110","C",,1629,53989,32
"01","337110","S",,72,1474,37
"01","337110","P",,130,5135,16
"01","337122","C",,839,10983,9
"01","337124","Z",,301,9194,3
"01","337127","Z",,330,12016,8
"01","337215","C",,245,11280,6
"01","337910","C",,65,2116,3
"01","339113","C",,971,37457,16
"01","339113","Z",,122,5981,11
"01","339115","C",,56,2045,3
"01","339116","C",,469,21263,27
"01","339116","Z",,251,8341,45
"01","339116","S",,38,770,20
"01","339940","Z",,21,656,3
"01","339950","C",,340,13259,20
"01","339950","Z",,370,15122,31
"01","339950","S",,13,310,6
"01","339950","P",,91,2789,6
"01","339995","C",,215,7821,3
"01","339999","Z",,288,9164,21
"01","339999","P",,28,1182,7
"01","423110","C",,1068,49259,38
"01","423110","Z",,1114,50910,65
"01","423110","P",,375,10753,15
"01","423120","C",,1438,62842,111
"01","423120","Z",,907,32171,69
"01","423130","C",,371,17332,32
"01","423140","C",,147,5029,11
"01","423210","C",,142,6226,15
"01","423210","Z",,220,12868,27
"01","423210","S",,3,55,3
"01","423210","P",,46,2782,7
"01","423220","C",,126,7300,18
"01","423220","Z",,211,8588,26
"01","423310","C",,625,24144,51
"01","423310","Z",,1120,55748,90
"01","423320","C",,268,14387,31
"01","423330","C",,315,16441,32
"01","423390","C",,248,15155,20
"01","423390","Z",,339,17652,28
"01","423390","P",,77,4789,7
"01","423410","C",,42,2593,4
"01","423420","S",,3,98,3
"01","423430","C",,1747,151321,43
"01","423430","Z",,170,10324,24
"01","423440","C",,236,11383,18
"01","423440","Z",,255,11126,21
"01","423450","C",,979,95709,44
"01","423450","Z",,272,15917,53
"01","423450","P",,33,2591,8
"01","423510","C",,1167,70948,74
"01","423510","Z",,1590,91967,102
"01","423510","P",,205,9747,14
"01","423520","C",,77,6513,11
"01","423520","Z",,20,1711,4
"01","423610","C",,1369,86185,127
"01","423610","Z",,590,34571,64
"01","423610","P",,165,8863,19
"01","423620","Z",,112,4827,17
"01","423690","C",,747,63519,75
"01","423690","Z",,361,21456,46
"01","423690","S",,17,510,6
"01","423710","C",,246,11612,25
"01","423710","Z",,660,32646,47
"01","423710","S",,10,214,5
"01","423720","C",,570,34077,33
"01","423720","Z",,273,14741,28
"01","423730","Z",,526,25356,66
"01","423730","P",,71,3587,10
"01","423740","C",,103,5308,12
"01","423740","Z",,105,6093,6
"01","423810","C",,292,18212,22
"01","423820","C",,338,12315,42
"01","423820","Z",,501,19014,64
"01","423830","C",,2243,128155,236
"01","423830","Z",,1758,102612,179
"01","423830","S",,66,4453,13
"01","423830","P",,335,20059,29
"01","423840","C",,787,43952,88
"01","423840","Z",,614,38323,52
"01","423850","Z",,253,8793,27
"01","423860","C",,255,16034,10
"01","423860","Z",,95,4244,19
"01","423910","C",,245,12828,21
"01","423910","Z",,254,8759,28
"01","423910","S",,22,1112,7
"01","423930","C",,742,33034,62
"01","423930","Z",,962,37625,77
"01","423930","S",,97,3030,22
"01","423930","P",,609,20151,41
"01","423940","C",,23,768,6
"01","423940","S",,25,528,4
"01","423990","C",,447,18469,43
"01","423990","Z",,726,35651,74
"01","423990","S",,71,2613,10
"01","423990","P",,53,2168,14
"01","424120","C",,269,13404,31
"01","424120","Z",,340,14407,39
"01","424130","C",,596,28006,19
"01","424130","Z",,329,17656,27
"01","424210","C",,2226,208866,47
"01","424210","Z",,381,20787,30
"01","424310","C",,168,6805,6
"01","424310","Z",,37,1405,10
"01","424320","P",,13,167,3
"01","424330","Z",,110,3753,14
"01","424420","C",,355,14231,10
"01","424420","P",,14,524,4
"01","424460","Z",,143,2405,10
"01","424470","Z",,342,13105,8
"01","424480","C",,261,11667,7
"01","424480","Z",,94,4414,14
"01","424490","C",,3364,147817,72
"01","424490","Z",,483,24858,80
"01","424510","C",,282,12623,11
"01","424520","C",,70,1690,7
"01","424520","Z",,85,2101,7
"01","424610","C",,59,2253,12
"01","424610","Z",,145,7101,19
"01","424690","C",,485,29267,55
"01","424690","Z",,287,15585,38
"01","424690","S",,4,73,3
"01","424710","C",,587,26477,53
"01","424710","Z",,701,30818,45
"01","424710","P",,83,3960,8
"01","424720","C",,122,6534,21
"01","424810","C",,238,8756,4
"01","424810","Z",,1656,74114,23
"01","424820","P",,301,15726,8
"01","424920","C",,614,12070,12
"01","424920","Z",,122,4744,9
"01","424930","C",,262,6991,15
"01","424930","Z",,173,4101,20
"01","424930","P",,18,589,4
"01","424940","C",,990,40715,12
"01","424950","Z",,85,3488,9
"01","424990","Z",,176,6037,49
"01","424990","S",,72,2402,12
"01","424990","P",,38,1608,7
"01","425120","C",,2066,85649,144
"01","425120","Z",,1218,67652,379
"01","425120","S",,91,4971,34
"01","425120","P",,349,23416,45
"01","441110","C",,3089,151639,85
"01","441110","Z",,9245,449537,219
"01","441110","P",,2362,100814,47
"01","441120","C",,1093,41151,158
"01","441120","Z",,1213,40925,278
"01","441120","S",,211,5662,79
"01","441120","P",,235,8446,55
"01","441210","Z",,199,8362,15
"01","441210","S",,27,628,7
"01","441222","C",,186,5561,31
"01","441222","Z",,242,8209,34
"01","441228","C",,282,9096,24
"01","441228","Z",,650,23357,55
"01","441228","S",,39,992,13
"01","441310","C",,5409,115467,556
"01","441310","Z",,676,18950,155
"01","441310","P",,127,3714,39
"01","441320","C",,1121,38074,140
"01","441320","Z",,1711,55681,186
"01","441320","S",,224,5221,67
"01","441320","P",,239,6709,46
"01","442110","C",,1368,43235,208
"01","442110","Z",,1465,40858,196
"01","442110","S",,146,2768,48
"01","442110","P",,158,4142,30
"01","442210","C",,366,13167,63
"01","442210","Z",,454,16320,79
"01","442210","S",,80,2063,25
"01","442210","P",,80,1712,20
"01","442291","Z",,28,831,6
"01","442299","C",,1723,25433,136
"01","442299","Z",,451,7745,62
"01","442299","S",,68,905,33
"01","443141","C",,447,11561,55
"01","443141","Z",,289,9628,55
"01","443141","P",,53,1144,13
"01","443142","Z",,669,17067,152
"01","444120","Z",,81,2678,17
"01","444130","C",,563,17798,107
"01","444130","Z",,488,11591,81
"01","444130","P",,111,2949,23
"01","444190","C",,1754,69661,175
"01","444190","Z",,2091,83288,224
"01","444190","P",,370,13002,44
"01","444210","C",,104,3809,16
"01","444210","Z",,263,7598,41
"01","444210","S",,35,839,12
"01","444220","Z",,387,8529,65
"01","444220","S",,165,2932,38
"01","444220","P",,96,2117,29
"01","445110","Z",,7303,129417,254
"01","445110","S",,495,7755,77
"01","445120","C",,157,2691,57
"01","445120","Z",,285,4395,104
"01","445120","S",,168,2322,61
"01","445120","P",,157,2235,47
"01","445210","C",,53,1385,8
"01","445210","Z",,189,3104,26
"01","445210","S",,6,154,8
"01","445210","P",,39,676,13
"01","445220","Z",,172,2488,11
"01","445230","Z",,163,2585,16
"01","445291","Z",,29,625,7
"01","445292","Z",,66,1178,12
"01","446110","C",,8191,301981,521
"01","446110","Z",,3728,151667,358
"01","446110","S",,288,8070,49
"01","446110","P",,607,26684,75
"01","446120","C",,1224,18287,127
"01","446120","Z",,440,7303,92
"01","446120","P",,42,500,13
"01","446130","Z",,226,5909,40
"01","446191","Z",,215,3645,37
"01","446191","S",,40,491,13
"01","446199","C",,379,13766,83
"01","446199","Z",,582,23134,90
"01","446199","P",,128,4874,25
"01","447110","C",,5123,90855,849
"01","447110","Z",,6615,110823,1292
"01","447110","S",,1307,18056,374
"01","447110","P",,1452,21018,317
"01","447190","C",,783,16872,51
"01","447190","Z",,813,18566,82
"01","447190","S",,61,1169,29
"01","448110","Z",,174,4156,36
"01","448110","S",,83,1255,19
"01","448120","C",,3777,48255,366
"01","448120","S",,205,2310,69
"01","448130","C",,846,10140,76
"01","448130","Z",,87,1236,20
"01","448130","S",,25,237,13
"01","448140","C",,7010,83262,328
"01","448140","Z",,467,9805,50
"01","448140","S",,84,962,19
"01","448140","P",,325,5701,42
"01","448150","C",,496,6695,57
"01","448150","Z",,128,1602,15
"01","448190","Z",,420,7067,55
"01","448190","S",,71,849,23
"01","448190","P",,63,1039,19
"01","448210","C",,2052,31839,266
"01","448210","Z",,856,13232,106
"01","448210","S",,74,745,25
"01","448210","P",,130,2465,13
"01","448310","C",,1029,29886,129
"01","448310","Z",,512,13189,98
"01","448310","P",,74,1585,21
"01","451110","S",,162,1881,43
"01","451120","S",,14,234,7
"01","451130","Z",,79,1191,15
"01","451140","S",,42,466,12
"01","451211","Z",,90,1877,12
"01","451211","P",,39,614,7
"01","451211","N",,306,3007,25
"01","452111","C",,6315,114992,62
"01","452112","C",,4654,85030,58
"01","452990","C",,8862,139196,1049
"01","452990","Z",,303,5377,35
"01","453110","C",,192,3260,40
"01","453110","Z",,404,6633,71
"01","453110","S",,299,3573,132
"01","453210","C",,861,16024,56
"01","453210","P",,18,531,8
"01","453220","C",,261,3461,48
"01","453220","Z",,580,8864,107
"01","453220","S",,265,3192,70
"01","453220","P",,448,5448,61
"01","453310","C",,249,3723,28
"01","453310","Z",,1514,33977,102
"01","453310","P",,143,1633,42
"01","453910","Z",,134,2394,20
"01","453920","Z",,30,770,13
"01","453930","C",,359,7553,30
"01","453991","Z",,117,2606,26
"01","453998","C",,277,7057,58
"01","453998","Z",,538,19601,89
"01","453998","S",,84,1406,35
"01","453998","P",,82,1548,24
"01","454111","C",,80,2923,19
"01","454111","Z",,549,20400,90
"01","454111","S",,49,886,16
"01","454111","P",,137,3361,27
"01","454113","C",,268,12261,15
"01","454113","Z",,606,27074,25
"01","454210","C",,365,12436,21
"01","454210","Z",,89,1995,13
"01","454310","C",,664,22167,124
"01","454390","C",,232,8103,44
"01","454390","Z",,650,18016,116
"01","454390","P",,97,2483,25
"01","454390","N",,16,401,4
"01","481211","P",,8,443,7
"01","483113","C",,40,2350,3
"01","483211","C",,130,7838,4
"01","484110","C",,947,37845,69
"01","484110","Z",,978,31767,146
"01","484110","S",,89,2024,31
"01","484121","C",,3978,173628,180
"01","484121","Z",,7019,237322,270
"01","484121","S",,798,31242,66
"01","484121","P",,442,15133,57
"01","484122","C",,2635,135181,76
"01","484122","Z",,888,40235,26
"01","484122","P",,77,3548,7
"01","484210","C",,211,6845,17
"01","484210","Z",,593,16378,42
"01","484210","S",,36,515,10
"01","484210","P",,117,4688,12
"01","484220","C",,1063,40327,91
"01","484220","Z",,1714,62003,210
"01","484220","S",,392,10612,119
"01","484220","P",,283,10083,55
"01","484230","C",,1247,64268,52
"01","484230","Z",,1168,48805,77
"01","484230","S",,58,1674,24
"01","485320","C",,30,503,6
"01","485320","Z",,30,520,5
"01","485510","C",,118,2897,5
"01","485510","Z",,207,4273,8
"01","485510","P",,120,2302,6
"01","485991","N",,32,820,3
"01","485999","C",,5,129,3
"01","485999","Z",,60,1305,8
"01","487210","Z",,25,747,14
"01","487210","S",,7,463,4
"01","487210","P",,9,600,9
"01","488119","C",,167,4609,9
"01","488119","Z",,436,9558,20
"01","488190","C",,1759,110265,22
"01","488190","Z",,341,8766,23
"01","488210","C",,405,21177,22
"01","488210","P",,52,1694,5
"01","488320","C",,360,28008,10
"01","488410","C",,239,7792,29
"01","488410","Z",,269,7889,40
"01","488410","P",,28,710,10
"01","488490","Z",,83,2646,13
"01","488510","C",,567,28772,50
"01","488510","Z",,691,35012,93
"01","488510","P",,190,9257,17
"01","492110","Z",,236,8318,53
"01","492210","C",,223,8977,11
"01","492210","Z",,119,2840,20
"01","493110","C",,8289,281673,81
"01","493110","Z",,1146,35044,42
"01","493110","P",,1124,38272,18
"01","493120","C",,187,6891,10
"01","493120","Z",,256,7391,7
"01","493130","C",,107,2203,6
"01","493190","C",,1165,49608,21
"01","493190","Z",,61,2267,6
"01","511110","C",,1280,39755,52
"01","511110","Z",,723,22216,35
"01","511110","S",,25,523,8
"01","511120","C",,592,37989,24
"01","511130","C",,39,2012,4
"01","511130","Z",,24,738,11
"01","511140","Z",,46,1398,5
"01","511210","C",,1402,116660,41
"01","511210","Z",,500,26498,19
"01","512110","C",,57,3472,9
"01","512110","Z",,98,4702,28
"01","512131","C",,894,8897,31
"01","512131","Z",,58,856,5
"01","512131","P",,260,5370,12
"01","512240","Z",,21,809,9
"01","515112","C",,647,26533,65
"01","515112","Z",,254,7208,34
"01","515120","C",,975,49632,18
"01","517110","C",,10702,584142,422
"01","517110","Z",,326,16205,11
"01","517911","Z",,48,1830,8
"01","517919","C",,64,2119,9
"01","518210","C",,2743,163231,60
"01","518210","Z",,764,46116,40
"01","518210","P",,694,43116,11
"01","519120","N",,77,1602,13
"01","519130","P",,86,4891,8
"01","522110","C",,26772,1549102,1656
"01","522110","Z",,449,23935,31
"01","522120","C",,277,14986,26
"01","522130","N",,4665,175180,381
"01","522220","C",,99,7126,22
"01","522220","Z",,102,3378,22
"01","522220","P",,24,1889,6
"01","522291","C",,1047,37871,314
"01","522291","Z",,944,32456,298
"01","522291","P",,50,752,18
"01","522292","C",,785,50655,140
"01","522292","Z",,371,25104,40
"01","522298","C",,469,15266,106
"01","522298","S",,70,1430,34
"01","522390","Z",,445,10822,149
"01","522390","P",,293,7260,63
"01","523110","Z",,69,11589,11
"01","523120","C",,1491,240955,143
"01","523910","Z",,77,9045,19
"01","523920","C",,103,13694,20
"01","523920","Z",,223,19306,55
"01","523930","Z",,127,9455,48
"01","523930","S",,27,914,18
"01","523991","C",,82,8369,11
"01","523991","S",,61,2049,9
"01","524113","C",,3993,319991,116
"01","524114","C",,3985,334317,41
"01","524126","C",,5084,354057,410
"01","524128","Z",,36,1773,5
"01","524210","C",,2022,155813,272
"01","524210","Z",,3522,203034,761
"01","524210","S",,1195,32326,506
"01","524210","P",,333,18735,85
"01","524291","Z",,3147,215634,41
"01","524292","C",,741,47454,26
"01","524292","Z",,385,25369,15
"01","531110","C",,883,29281,83
"01","531110","Z",,621,17508,162
"01","531110","S",,234,5365,82
"01","531110","P",,2257,60766,352
"01","531120","C",,315,16143,77
"01","531120","Z",,348,15676,95
"01","531120","P",,574,32587,150
"01","531130","C",,128,3748,56
"01","531130","P",,332,7468,156
"01","531190","C",,25,594,12
"01","531190","Z",,58,1715,26
"01","531210","C",,894,43941,167
"01","531210","Z",,1725,60023,484
"01","531210","S",,92,1999,64
"01","531210","P",,291,12432,110
"01","531311","C",,1045,24491,70
"01","531311","Z",,2936,86715,119
"01","531311","S",,73,1763,15
"01","531311","P",,1352,43232,97
"01","531312","Z",,310,14775,45
"01","531312","S",,219,13965,9
"01","531312","P",,237,12644,37
"01","531320","Z",,276,12559,120
"01","531320","P",,37,1778,20
"01","531390","C",,89,5003,22
"01","531390","Z",,132,5702,51
"01","531390","S",,6,311,4
"01","531390","P",,94,4548,23
"01","532111","Z",,143,3896,14
"01","532111","P",,58,1131,7
"01","532120","C",,400,14800,74
"01","532120","Z",,40,1451,9
"01","532220","C",,74,1540,14
"01","532220","Z",,38,277,6
"01","532291","C",,395,13678,61
"01","532291","Z",,250,7971,25
"01","532292","Z",,77,3014,10
"01","532299","C",,158,5595,25
"01","532299","Z",,222,6044,22
"01","532299","S",,8,164,4
"01","532299","P",,49,928,12
"01","532310","C",,55,1429,11
"01","532310","Z",,119,2739,22
"01","532310","P",,11,310,6
"01","532412","Z",,377,16423,22
"01","532412","P",,95,5816,7
"01","532490","C",,523,33818,53
"01","532490","Z",,223,11425,26
"01","532490","S",,9,191,4
"01","532490","P",,82,3951,14
"01","541110","C",,3503,369072,258
"01","541110","Z",,3939,259986,964
"01","541110","S",,1426,38332,759
"01","541110","P",,3908,212033,454
"01","541110","N",,366,20327,26
"01","541191","C",,156,7437,25
"01","541191","Z",,266,13195,61
"01","541199","Z",,100,6866,14
"01","541211","C",,912,72736,93
"01","541211","Z",,2232,125027,418
"01","541211","S",,248,7016,107
"01","541211","P",,1660,86020,115
"01","541213","S",,422,2959,101
"01","541214","C",,2727,138852,24
"01","541214","Z",,1153,29672,20
"01","541219","Z",,1598,50733,218
"01","541219","P",,316,10346,38
"01","541310","C",,377,30156,40
"01","541310","Z",,523,34097,108
"01","541310","S",,59,2728,23
"01","541310","P",,134,6817,24
"01","541320","Z",,75,3057,19
"01","541320","S",,44,1091,7
"01","541330","C",,10065,871977,245
"01","541330","Z",,10739,831546,485
"01","541330","P",,823,52765,67
"01","541340","Z",,90,3760,33
"01","541370","Z",,423,18957,60
"01","541370","S",,54,1317,30
"01","541370","P",,77,3712,12
"01","541380","C",,511,24923,37
"01","541380","Z",,572,31162,43
"01","541380","P",,28,1463,7
"01","541410","Z",,122,3511,64
"01","541410","P",,5,173,4
"01","541430","C",,21,889,6
"01","541430","Z",,96,3814,38
"01","541511","Z",,1932,151820,227
"01","541511","S",,99,6457,14
"01","541511","P",,202,9207,39
"01","541512","C",,8275,688667,272
"01","541512","Z",,2632,212639,191
"01","541512","P",,147,12450,25
"01","541513","Z",,430,25520,43
"01","541513","P",,47,2691,6
"01","541519","C",,189,20971,16
"01","541519","Z",,317,19120,33
"01","541611","C",,771,52128,106
"01","541611","Z",,1134,76132,303
"01","541611","S",,44,3368,25
"01","541611","P",,240,14063,42
"01","541612","C",,129,7075,20
"01","541613","C",,254,8494,38
"01","541613","Z",,226,10795,107
"01","541614","C",,663,39323,30
"01","541614","Z",,429,25587,52
"01","541618","Z",,47,3320,21
"01","541620","C",,331,23075,23
"01","541620","Z",,379,16251,62
"01","541690","C",,87,5959,22
"01","541690","Z",,446,24808,117
"01","541690","P",,42,2294,12
"01","541711","C",,67,4368,10
"01","541712","C",,1394,147734,80
"01","541712","Z",,2094,198710,46
"01","541712","P",,112,6600,18
"01","541810","C",,311,21766,30
"01","541810","Z",,449,24984,59
"01","541810","S",,3,161,4
"01","541820","Z",,51,3162,25
"01","541820","P",,14,556,6
"01","541840","Z",,43,2186,11
"01","541850","Z",,50,2520,12
"01","541860","Z",,211,13061,12
"01","541890","Z",,356,14653,54
"01","541921","C",,240,3812,78
"01","541921","Z",,486,6396,87
"01","541922","Z",,10,464,10
"01","541930","Z",,12,252,8
"01","541940","C",,732,22573,65
"01","541940","Z",,2766,77959,281
"01","541940","S",,806,17106,127
"01","541940","P",,485,11710,47
"01","541940","N",,46,926,4
"01","541990","C",,187,9090,26
"01","541990","Z",,184,8350,47
"01","551112","C",,212,24179,21
"01","551112","Z",,165,8667,13
"01","551112","P",,94,20068,12
